University Name,Major Name,Source URL
Saigon University,Biology Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Biotechnology,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Business Administration,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Chemistry Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Civil Law and Civil Procedure,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE07q6K4KnL-SL_ubq6zHFCsb8za_64NX38JlT_bkxsmzsIX5GMa4DTTB70ywbxNv1SLbzRvqvRE6FH9NuINs4z8i78Coltyg3G7b-QqfCEyEmStCOVEHgUSXYq_pGMXWtw3m3IVj_UK_8X5LxAfbNmE3mJ7ssuDpbtvcawbvA_raa2Cezri_ZzA0kW_pcn_J0vS87RIDr9h-J2Rw==
Saigon University,Computer Science,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Early Childhood Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Education Management,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Electrical Engineering,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,English Language,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,English Language Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Environmental Science,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Finance and Accounting,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Fine Arts,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Fine Arts Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Foreign Languages,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Geography,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Geography Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,History,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,History Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,History and Geography Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Information Technology,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,International Relations,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,International Studies,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Law,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Library Science,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Library Science and Office Management,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Literature and Arts Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Mathematical Analysis,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE07q6K4KnL-SL_ubq6zHFCsb8za_64NX38JlT_bkxsmzsIX5GMa4DTTB70ywbxNv1SLbzRvqvRE6FH9NuINs4z8i78Coltyg3G7b-QqfCEyEmStCOVEHgUSXYq_pGMXWtw3m3IVj_UK_8X5LxAfbNmE3mJ7ssuDpbtvcawbvA_raa2Cezri_ZzA0kW_pcn_J0vS87RIDr9h-J2Rw==
Saigon University,Mathematics Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Microchip Design,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFwG7LBnIJDdSfz7MylwDS9LmDYURMZp_lx2MJ0qYxfu5CIKd5L7W9QN69Q3clIlGB6yDiTaKFtlxesiKAqKww5GNPmv0z1qbt5ir0i9zyBDJxWbtWR6HagmKwzyQX-BbY_-MSN9L3azrIRAQj8pAF5TbvbEGE=
Saigon University,Music Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,National Defense Education and Physical Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Natural Sciences Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Office Management,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Organic Chemistry,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE07q6K4KnL-SL_ubq6zHFCsb8za_64NX38JlT_bkxsmzsIX5GMa4DTTB70ywbxNv1SLbzRvqvRE6FH9NuINs4z8i78Coltyg3G7b-QqfCEyEmStCOVEHgUSXYq_pGMXWtw3m3IVj_UK_8X5LxAfbNmE3mJ7ssuDpbtvcawbvA_raa2Cezri_ZzA0kW_pcn_J0vS87RIDr9h-J2Rw==
Saigon University,Physics Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHjIcPMU-tLv1XokZTNcfIxq2kniQDlmwzw3nHR08_LQ-tNIPodw59GPeFg8A9v9s6j-5rY18XuKGoD_ukJEfQiqRiKzXFi1g-iRJUt5OxXFrr2LDlEe_wDICuyDWw1hMlNMNheBk9pJKhfqaD4DyOAoOfuMfGROW54lE-0Gkc=
Saigon University,Political Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Primary Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Psychology,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Social Sciences Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Software Engineering,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Technology Education,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Vietnam Studies,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
Saigon University,Vocal Music,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH2vx5xlrDYht7aW6v4sXEEMOQUTAYJskXo_-hB_d8o1JHvtSPv_LRSNAeY8QXdBg6x6Imf0XzS2mbHADxofYuRtUWYGOqGZtWAT6sziUxbZUmDAWxCD2clU5LtYSeYQGKEwa8vnKVtLg==
University of Economics and Law,Accounting,https://uel.edu.vn/khoa-ke-toan-kiem-toan/nganh-ke-toan
University of Economics and Law,Accounting and Data Analytics,https://uel.edu.vn/khoa-ke-toan-kiem-toan/nganh-ke-toan-va-phan-tich-du-lieu
University of Economics and Law,"Applied Mathematics in Economics, Management and Finance",https://uel.edu.vn/khoa-toan-kinh-te/nganh-toan-ung-dung-trong-kinh-te-quan-tri-va-tai-chinh
University of Economics and Law,Auditing,https://uel.edu.vn/khoa-ke-toan-kiem-toan/nganh-kiem-toan
University of Economics and Law,Business Administration,https://uel.edu.vn/khoa-quan-tri-kinh-doanh/nganh-quan-tri-kinh-doanh
University of Economics and Law,Data Analytics,https://uel.edu.vn/khoa-toan-kinh-te/nganh-phan-tich-du-lieu
University of Economics and Law,Digital Business and Artificial Intelligence,https://uel.edu.vn/khoa-he-thong-thong-tin/nganh-kinh-doanh-so-va-tri-tue-nhan-tao
University of Economics and Law,Digital Economics,https://uel.edu.vn/khoa-kinh-te/nganh-kinh-te-so
University of Economics and Law,E-commerce,https://uel.edu.vn/khoa-he-thong-thong-tin/nganh-thuong-mai-dien-tu
University of Economics and Law,Economic Law,https://uel.edu.vn/khoa-luat-kinh-te/nganh-luat-kinh-te
University of Economics and Law,Economics,https://uel.edu.vn/khoa-kinh-te/nganh-kinh-te-hoc
University of Economics and Law,Finance - Banking,https://uel.edu.vn/khoa-tai-chinh-ngan-hang/nganh-tai-chinh-ngan-hang
University of Economics and Law,Financial Technology,https://uel.edu.vn/khoa-tai-chinh-ngan-hang/nganh-cong-nghe-tai-chinh
University of Economics and Law,International Business,https://uel.edu.vn/khoa-quan-tri-kinh-doanh/nganh-kinh-doanh-quoc-te
University of Economics and Law,International Commercial Law,https://uel.edu.vn/khoa-luat-kinh-te/nganh-luat-thuong-mai-quoc-te
University of Economics and Law,International Economics,https://uel.edu.vn/khoa-kinh-te-quoc-te/nganh-kinh-te-doi-ngoai
University of Economics and Law,Law,https://uel.edu.vn/khoa-luat/nganh-luat
University of Economics and Law,Law and Public Policy,https://uel.edu.vn/khoa-luat/nganh-luat-va-chinh-sach-cong
University of Economics and Law,Law and Technology,https://uel.edu.vn/khoa-luat/nganh-luat-va-cong-nghe
University of Economics and Law,Management Information Systems,https://uel.edu.vn/khoa-he-thong-thong-tin/nganh-he-thong-thong-tin-quan-ly
University of Economics and Law,Marketing,https://uel.edu.vn/khoa-quan-tri-kinh-doanh/nganh-marketing
University of Economics and Law,Public Economics and Management,https://uel.edu.vn/khoa-kinh-te/nganh-kinh-te-va-quan-ly-cong
